N ENGINE,N SEATS,N BLADES,RD,MTOW,Label
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,0
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,7,3,10.69,2250,1
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,0
1,2,4,8.33,1361,1
1,2,4,8.33,1361,1
1,2,4,8.33,1361,1
1,2,4,8.33,1361,1
1,2,4,8.33,1361,1
1,2,4,8.33,1361,1
1,6,4,8.02,1225,0
1,6,4,8.02,1225,1
1,6,4,8.02,1225,1
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
2,15,2,14.63,5080,0
2,15,2,14.63,5080,0
2,15,2,14.63,5080,0
2,15,2,14.63,5080,0
2,15,2,14.63,5080,0
2,15,2,14.63,5080,0
2,15,2,14.63,5080,1
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
2,21,4,15.09,8600,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
2,7,3,10.2,2910,0
1,5,3,10.5,2000,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,0
1,5,2,10.67,1500,1
1,5,2,10.67,1500,1
1,5,2,10.67,1500,1
1,5,2,10.67,1500,1
1,5,2,10.67,1500,1
1,5,2,10.67,1500,1
1,5,2,10.67,1500,1
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,0
2,8,3,10.2,2910,1
2,8,3,10.2,2910,1
2,8,3,10.2,2910,1
2,8,3,10.2,2910,1
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,1
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,1
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,0
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,7,2,11.28,2041,1
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,0
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
1,4,4,8.33,1361,1
2,9,4,11.28,2971,0
2,9,4,11.28,2971,0
2,9,4,11.28,2971,0
2,9,4,11.28,2971,0
2,9,4,11.28,2971,0
2,9,4,11.28,2971,0
2,9,4,11.28,2971,0
2,9,4,11.28,2971,1
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,0
1,5,3,9.75,1361,1
1,5,3,9.75,1361,1
1,5,3,9.75,1361,1
1,5,3,9.75,1361,1
1,5,3,9.75,1361,1
1,5,3,9.75,1361,1
2,5,4,9.84,2600,0
2,5,4,9.84,2600,0
2,5,4,9.84,2600,0
2,5,4,9.84,2600,0
2,5,4,9.84,2600,0
2,5,4,9.84,2600,0
2,5,4,9.84,2600,0
2,5,4,9.84,2600,0
2,5,4,9.84,2600,1
2,5,4,9.84,2600,1
2,18,4,16.36,10659,0
2,18,4,16.36,10659,0
2,18,4,16.36,10659,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,18,2,15.85,7938,0
2,35,3,18.3,22680,0
2,35,3,18.3,22680,0
2,35,3,18.3,22680,0
2,35,3,18.3,22680,0
2,44,3,18.29,23133,0
2,44,3,18.29,23133,0
2,44,3,18.29,23133,0
2,44,3,18.29,23133,0
2,44,3,18.29,23133,0
2,44,3,18.29,23133,1
2,3,3,18.3,22680,0
2,3,3,18.3,22680,0
2,3,3,18.3,22680,0
2,3,3,18.3,22680,0
2,3,3,18.3,22680,0
2,15,4,16.36,9979,0
2,15,4,16.36,9979,0
2,15,4,16.36,9979,0
2,15,4,16.36,9979,0
2,15,4,16.36,9979,0
2,15,4,16.36,9979,0
2,15,4,16.36,9979,0
2,15,4,16.36,9979,0
2,19,4,17.17,12020,0
2,19,4,17.17,12020,0
2,19,4,17.17,12020,0
2,19,4,17.17,12020,0
2,19,4,17.17,12020,0
2,19,4,17.17,12020,0
2,19,4,17.17,12020,0
2,19,4,17.17,12020,0
2,14,4,11.94,4100,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,0
2,11,4,11,3700,1
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,0
2,15,4,14.02,5397,1
2,3,3,18.3,22680,0
2,3,3,18.3,22680,0
2,3,3,18.3,22680,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,0
2,14,4,13.41,5307,1
2,14,4,13.41,5307,1
2,14,4,13.41,5307,1
2,14,4,13.41,5307,1
2,14,4,13.41,5307,1
2,14,4,13.41,5307,1
2,25,3,15.24,11022,0
2,25,3,15.24,11022,0
2,25,3,15.24,11022,0
2,25,3,15.24,11022,0
2,25,3,15.24,11022,1
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,0
2,4,5,8.38,1406,1
2,4,5,8.38,1406,1
2,4,5,8.38,1406,1
2,4,5,8.38,1406,1
2,4,5,8.38,1406,1
2,4,5,8.38,1406,1
2,4,5,8.38,1406,1
2,4,5,8.38,1406,1
2,4,5,8.38,1406,1
2,19,4,16.36,9979,0
2,4,5,18.9,9752,0
2,4,5,18.9,9752,0
2,4,5,18.9,9752,1
2,4,5,18.9,9752,1
2,4,5,18.9,9752,1
2,7,3,10.69,2600,0
2,7,3,10.69,2600,0
2,7,3,10.69,2600,0
2,7,3,10.69,2600,0
2,7,3,10.69,2600,0
